category,label,bls_series,month,index_value
medical,Medical care,CUUR0000SAM,2014-10,437.027
medical,Medical care,CUUR0000SAM,2014-11,438.445
medical,Medical care,CUUR0000SAM,2014-12,439.72
medical,Medical care,CUUR0000SAM,2015-01,440.969
medical,Medical care,CUUR0000SAM,2015-02,442.783
medical,Medical care,CUUR0000SAM,2015-03,444.02
medical,Medical care,CUUR0000SAM,2015-04,446.663
medical,Medical care,CUUR0000SAM,2015-05,447.213
medical,Medical care,CUUR0000SAM,2015-06,446.271
medical,Medical care,CUUR0000SAM,2015-07,446.773
medical,Medical care,CUUR0000SAM,2015-08,446.536
medical,Medical care,CUUR0000SAM,2015-09,447.289
medical,Medical care,CUUR0000SAM,2015-10,450.065
medical,Medical care,CUUR0000SAM,2015-11,451.371
medical,Medical care,CUUR0000SAM,2015-12,451.072
medical,Medical care,CUUR0000SAM,2016-01,454.175
medical,Medical care,CUUR0000SAM,2016-02,458.295
medical,Medical care,CUUR0000SAM,2016-03,458.62
medical,Medical care,CUUR0000SAM,2016-04,459.994
medical,Medical care,CUUR0000SAM,2016-05,461.23
medical,Medical care,CUUR0000SAM,2016-06,462.075
medical,Medical care,CUUR0000SAM,2016-07,464.164
medical,Medical care,CUUR0000SAM,2016-08,468.379
medical,Medical care,CUUR0000SAM,2016-09,469.154
medical,Medical care,CUUR0000SAM,2016-10,469.23
medical,Medical care,CUUR0000SAM,2016-11,469.333
medical,Medical care,CUUR0000SAM,2016-12,469.447
medical,Medical care,CUUR0000SAM,2017-01,471.7
medical,Medical care,CUUR0000SAM,2017-02,474.546
medical,Medical care,CUUR0000SAM,2017-03,474.561
medical,Medical care,CUUR0000SAM,2017-04,473.582
medical,Medical care,CUUR0000SAM,2017-05,473.512
medical,Medical care,CUUR0000SAM,2017-06,474.36
medical,Medical care,CUUR0000SAM,2017-07,476.126
medical,Medical care,CUUR0000SAM,2017-08,476.869
medical,Medical care,CUUR0000SAM,2017-09,476.485
medical,Medical care,CUUR0000SAM,2017-10,477.121
medical,Medical care,CUUR0000SAM,2017-11,477.198
medical,Medical care,CUUR0000SAM,2017-12,477.802
medical,Medical care,CUUR0000SAM,2018-01,481.06
medical,Medical care,CUUR0000SAM,2018-02,482.897
medical,Medical care,CUUR0000SAM,2018-03,483.984
medical,Medical care,CUUR0000SAM,2018-04,484.034
medical,Medical care,CUUR0000SAM,2018-05,484.853
medical,Medical care,CUUR0000SAM,2018-06,486.019
medical,Medical care,CUUR0000SAM,2018-07,485.193
medical,Medical care,CUUR0000SAM,2018-08,484.172
medical,Medical care,CUUR0000SAM,2018-09,484.708
medical,Medical care,CUUR0000SAM,2018-10,485.269
medical,Medical care,CUUR0000SAM,2018-11,486.886
medical,Medical care,CUUR0000SAM,2018-12,487.409
medical,Medical care,CUUR0000SAM,2019-01,490.204
medical,Medical care,CUUR0000SAM,2019-02,491.227
medical,Medical care,CUUR0000SAM,2019-03,492.306
medical,Medical care,CUUR0000SAM,2019-04,493.331
medical,Medical care,CUUR0000SAM,2019-05,494.928
medical,Medical care,CUUR0000SAM,2019-06,495.563
medical,Medical care,CUUR0000SAM,2019-07,497.687
medical,Medical care,CUUR0000SAM,2019-08,500.916
medical,Medical care,CUUR0000SAM,2019-09,501.468
medical,Medical care,CUUR0000SAM,2019-10,506.1
medical,Medical care,CUUR0000SAM,2019-11,507.541
medical,Medical care,CUUR0000SAM,2019-12,509.689
medical,Medical care,CUUR0000SAM,2020-01,512.149
medical,Medical care,CUUR0000SAM,2020-02,513.923
medical,Medical care,CUUR0000SAM,2020-03,515.605
medical,Medical care,CUUR0000SAM,2020-04,517.053
medical,Medical care,CUUR0000SAM,2020-05,519.194
medical,Medical care,CUUR0000SAM,2020-06,520.734
medical,Medical care,CUUR0000SAM,2020-07,522.686
medical,Medical care,CUUR0000SAM,2020-08,523.295
medical,Medical care,CUUR0000SAM,2020-09,522.528
medical,Medical care,CUUR0000SAM,2020-10,520.725
medical,Medical care,CUUR0000SAM,2020-11,519.848
medical,Medical care,CUUR0000SAM,2020-12,518.766
medical,Medical care,CUUR0000SAM,2021-01,522.133
medical,Medical care,CUUR0000SAM,2021-02,524.207
medical,Medical care,CUUR0000SAM,2021-03,524.734
medical,Medical care,CUUR0000SAM,2021-04,524.585
medical,Medical care,CUUR0000SAM,2021-05,523.918
medical,Medical care,CUUR0000SAM,2021-06,522.989
medical,Medical care,CUUR0000SAM,2021-07,524.219
medical,Medical care,CUUR0000SAM,2021-08,525.247
medical,Medical care,CUUR0000SAM,2021-09,524.818
medical,Medical care,CUUR0000SAM,2021-10,527.564
medical,Medical care,CUUR0000SAM,2021-11,528.877
medical,Medical care,CUUR0000SAM,2021-12,530.026
medical,Medical care,CUUR0000SAM,2022-01,535.048
medical,Medical care,CUUR0000SAM,2022-02,536.932
medical,Medical care,CUUR0000SAM,2022-03,539.739
medical,Medical care,CUUR0000SAM,2022-04,541.515
medical,Medical care,CUUR0000SAM,2022-05,543.488
medical,Medical care,CUUR0000SAM,2022-06,546.717
medical,Medical care,CUUR0000SAM,2022-07,549.562
medical,Medical care,CUUR0000SAM,2022-08,553.429
medical,Medical care,CUUR0000SAM,2022-09,556.323
medical,Medical care,CUUR0000SAM,2022-10,554.043
medical,Medical care,CUUR0000SAM,2022-11,550.844
medical,Medical care,CUUR0000SAM,2022-12,551.002
medical,Medical care,CUUR0000SAM,2023-01,551.422
medical,Medical care,CUUR0000SAM,2023-02,549.487
medical,Medical care,CUUR0000SAM,2023-03,547.805
medical,Medical care,CUUR0000SAM,2023-04,547.219
medical,Medical care,CUUR0000SAM,2023-05,547.42
medical,Medical care,CUUR0000SAM,2023-06,547.432
medical,Medical care,CUUR0000SAM,2023-07,546.698
medical,Medical care,CUUR0000SAM,2023-08,548.082
medical,Medical care,CUUR0000SAM,2023-09,548.431
medical,Medical care,CUUR0000SAM,2023-10,549.762
medical,Medical care,CUUR0000SAM,2023-11,551.769
medical,Medical care,CUUR0000SAM,2023-12,553.485
medical,Medical care,CUUR0000SAM,2024-01,557.215
medical,Medical care,CUUR0000SAM,2024-02,557.236
medical,Medical care,CUUR0000SAM,2024-03,559.935
medical,Medical care,CUUR0000SAM,2024-04,561.612
medical,Medical care,CUUR0000SAM,2024-05,564.249
medical,Medical care,CUUR0000SAM,2024-06,565.301
medical,Medical care,CUUR0000SAM,2024-07,564.039
medical,Medical care,CUUR0000SAM,2024-08,564.407
medical,Medical care,CUUR0000SAM,2024-09,566.266
medical,Medical care,CUUR0000SAM,2024-10,567.87
medical,Medical care,CUUR0000SAM,2024-11,568.773
medical,Medical care,CUUR0000SAM,2024-12,569.189
medical,Medical care,CUUR0000SAM,2025-01,571.899
medical,Medical care,CUUR0000SAM,2025-02,573.32
medical,Medical care,CUUR0000SAM,2025-03,574.739
medical,Medical care,CUUR0000SAM,2025-04,576.988
medical,Medical care,CUUR0000SAM,2025-05,578.25
medical,Medical care,CUUR0000SAM,2025-06,580.978
medical,Medical care,CUUR0000SAM,2025-07,583.856
medical,Medical care,CUUR0000SAM,2025-08,583.875
medical,Medical care,CUUR0000SAM,2025-09,584.858
medical,Medical care,CUUR0000SAM,2025-11,585.213
medical,Medical care,CUUR0000SAM,2025-12,587.144
medical,Medical care,CUUR0000SAM,2026-01,590.169
medical,Medical care,CUUR0000SAM,2026-02,592.593
medical,Medical care,CUUR0000SAM,2026-03,592.286
medical,Medical care,CUUR0000SAM,2026-04,591.661
medical,Medical care,CUUR0000SAM,2026-05,593.239
medical,Medical care,CUUR0000SAM,2026-06,592.75
medical,Medical care,CUUR0000SAM,2026-07,593.781
recreation,Recreation,CUUR0000SAR,1993-01,89.5
recreation,Recreation,CUUR0000SAR,1993-02,89.9
recreation,Recreation,CUUR0000SAR,1993-03,90.3
recreation,Recreation,CUUR0000SAR,1993-04,90.6
recreation,Recreation,CUUR0000SAR,1993-05,90.2
recreation,Recreation,CUUR0000SAR,1993-06,90.6
recreation,Recreation,CUUR0000SAR,1993-07,90.5
recreation,Recreation,CUUR0000SAR,1993-08,90.8
recreation,Recreation,CUUR0000SAR,1993-09,91.2
recreation,Recreation,CUUR0000SAR,1993-10,91.6
recreation,Recreation,CUUR0000SAR,1993-11,91.7
recreation,Recreation,CUUR0000SAR,1993-12,91.7
recreation,Recreation,CUUR0000SAR,1994-01,92.1
recreation,Recreation,CUUR0000SAR,1994-02,92.4
recreation,Recreation,CUUR0000SAR,1994-03,92.6
recreation,Recreation,CUUR0000SAR,1994-04,92.7
recreation,Recreation,CUUR0000SAR,1994-05,92.7
recreation,Recreation,CUUR0000SAR,1994-06,92.6
recreation,Recreation,CUUR0000SAR,1994-07,92.7
recreation,Recreation,CUUR0000SAR,1994-08,92.6
recreation,Recreation,CUUR0000SAR,1994-09,92.8
recreation,Recreation,CUUR0000SAR,1994-10,92.9
recreation,Recreation,CUUR0000SAR,1994-11,93.2
recreation,Recreation,CUUR0000SAR,1994-12,93
recreation,Recreation,CUUR0000SAR,1995-01,93.5
recreation,Recreation,CUUR0000SAR,1995-02,93.8
recreation,Recreation,CUUR0000SAR,1995-03,93.9
recreation,Recreation,CUUR0000SAR,1995-04,94.4
recreation,Recreation,CUUR0000SAR,1995-05,94.5
recreation,Recreation,CUUR0000SAR,1995-06,94.2
recreation,Recreation,CUUR0000SAR,1995-07,94.3
recreation,Recreation,CUUR0000SAR,1995-08,94.6
recreation,Recreation,CUUR0000SAR,1995-09,95
recreation,Recreation,CUUR0000SAR,1995-10,95.1
recreation,Recreation,CUUR0000SAR,1995-11,95.5
recreation,Recreation,CUUR0000SAR,1995-12,95.6
recreation,Recreation,CUUR0000SAR,1996-01,96
recreation,Recreation,CUUR0000SAR,1996-02,96.8
recreation,Recreation,CUUR0000SAR,1996-03,96.9
recreation,Recreation,CUUR0000SAR,1996-04,97.1
recreation,Recreation,CUUR0000SAR,1996-05,97.1
recreation,Recreation,CUUR0000SAR,1996-06,97.3
recreation,Recreation,CUUR0000SAR,1996-07,97.5
recreation,Recreation,CUUR0000SAR,1996-08,97.6
recreation,Recreation,CUUR0000SAR,1996-09,97.8
recreation,Recreation,CUUR0000SAR,1996-10,98.1
recreation,Recreation,CUUR0000SAR,1996-11,98.4
recreation,Recreation,CUUR0000SAR,1996-12,98.5
recreation,Recreation,CUUR0000SAR,1997-01,98.8
recreation,Recreation,CUUR0000SAR,1997-02,99.2
recreation,Recreation,CUUR0000SAR,1997-03,99.4
recreation,Recreation,CUUR0000SAR,1997-04,99.3
recreation,Recreation,CUUR0000SAR,1997-05,99.4
recreation,Recreation,CUUR0000SAR,1997-06,99.8
recreation,Recreation,CUUR0000SAR,1997-07,99.8
recreation,Recreation,CUUR0000SAR,1997-08,100
recreation,Recreation,CUUR0000SAR,1997-09,99.9
recreation,Recreation,CUUR0000SAR,1997-10,100
recreation,Recreation,CUUR0000SAR,1997-11,100
recreation,Recreation,CUUR0000SAR,1997-12,100
recreation,Recreation,CUUR0000SAR,1998-01,100.3
recreation,Recreation,CUUR0000SAR,1998-02,100.7
recreation,Recreation,CUUR0000SAR,1998-03,101
recreation,Recreation,CUUR0000SAR,1998-04,101.1
recreation,Recreation,CUUR0000SAR,1998-05,101
recreation,Recreation,CUUR0000SAR,1998-06,101.2
recreation,Recreation,CUUR0000SAR,1998-07,101.1
recreation,Recreation,CUUR0000SAR,1998-08,101.3
recreation,Recreation,CUUR0000SAR,1998-09,101.3
recreation,Recreation,CUUR0000SAR,1998-10,101.1
recreation,Recreation,CUUR0000SAR,1998-11,101.3
recreation,Recreation,CUUR0000SAR,1998-12,101.2
recreation,Recreation,CUUR0000SAR,1999-01,101.7
recreation,Recreation,CUUR0000SAR,1999-02,101.8
recreation,Recreation,CUUR0000SAR,1999-03,101.8
recreation,Recreation,CUUR0000SAR,1999-04,102
recreation,Recreation,CUUR0000SAR,1999-05,102.2
recreation,Recreation,CUUR0000SAR,1999-06,102.2
recreation,Recreation,CUUR0000SAR,1999-07,102.2
recreation,Recreation,CUUR0000SAR,1999-08,102.2
recreation,Recreation,CUUR0000SAR,1999-09,101.7
recreation,Recreation,CUUR0000SAR,1999-10,101.8
recreation,Recreation,CUUR0000SAR,1999-11,101.9
recreation,Recreation,CUUR0000SAR,1999-12,102
recreation,Recreation,CUUR0000SAR,2000-01,102.3
recreation,Recreation,CUUR0000SAR,2000-02,102.5
recreation,Recreation,CUUR0000SAR,2000-03,102.9
recreation,Recreation,CUUR0000SAR,2000-04,102.9
recreation,Recreation,CUUR0000SAR,2000-05,103.1
recreation,Recreation,CUUR0000SAR,2000-06,103.4
recreation,Recreation,CUUR0000SAR,2000-07,103.7
recreation,Recreation,CUUR0000SAR,2000-08,103.9
recreation,Recreation,CUUR0000SAR,2000-09,103.8
recreation,Recreation,CUUR0000SAR,2000-10,103.8
recreation,Recreation,CUUR0000SAR,2000-11,103.7
recreation,Recreation,CUUR0000SAR,2000-12,103.7
recreation,Recreation,CUUR0000SAR,2001-01,104.1
recreation,Recreation,CUUR0000SAR,2001-02,104.3
recreation,Recreation,CUUR0000SAR,2001-03,104.3
recreation,Recreation,CUUR0000SAR,2001-04,105
recreation,Recreation,CUUR0000SAR,2001-05,105
recreation,Recreation,CUUR0000SAR,2001-06,104.8
recreation,Recreation,CUUR0000SAR,2001-07,105
recreation,Recreation,CUUR0000SAR,2001-08,105.1
recreation,Recreation,CUUR0000SAR,2001-09,105.2
recreation,Recreation,CUUR0000SAR,2001-10,105.3
recreation,Recreation,CUUR0000SAR,2001-11,105.5
recreation,Recreation,CUUR0000SAR,2001-12,105.3
recreation,Recreation,CUUR0000SAR,2002-01,105.7
recreation,Recreation,CUUR0000SAR,2002-02,105.9
recreation,Recreation,CUUR0000SAR,2002-03,106.1
recreation,Recreation,CUUR0000SAR,2002-04,106.5
recreation,Recreation,CUUR0000SAR,2002-05,106.4
recreation,Recreation,CUUR0000SAR,2002-06,106.2
recreation,Recreation,CUUR0000SAR,2002-07,106.2
recreation,Recreation,CUUR0000SAR,2002-08,106.3
recreation,Recreation,CUUR0000SAR,2002-09,106.2
recreation,Recreation,CUUR0000SAR,2002-10,106.4
recreation,Recreation,CUUR0000SAR,2002-11,106.4
recreation,Recreation,CUUR0000SAR,2002-12,106.5
recreation,Recreation,CUUR0000SAR,2003-01,106.9
recreation,Recreation,CUUR0000SAR,2003-02,107.2
recreation,Recreation,CUUR0000SAR,2003-03,107.4
recreation,Recreation,CUUR0000SAR,2003-04,107.4
recreation,Recreation,CUUR0000SAR,2003-05,107.6
recreation,Recreation,CUUR0000SAR,2003-06,107.6
recreation,Recreation,CUUR0000SAR,2003-07,107.7
recreation,Recreation,CUUR0000SAR,2003-08,107.7
recreation,Recreation,CUUR0000SAR,2003-09,107.7
recreation,Recreation,CUUR0000SAR,2003-10,107.6
recreation,Recreation,CUUR0000SAR,2003-11,107.8
recreation,Recreation,CUUR0000SAR,2003-12,107.7
recreation,Recreation,CUUR0000SAR,2004-01,107.9
recreation,Recreation,CUUR0000SAR,2004-02,108.4
recreation,Recreation,CUUR0000SAR,2004-03,108.8
recreation,Recreation,CUUR0000SAR,2004-04,109
recreation,Recreation,CUUR0000SAR,2004-05,108.8
recreation,Recreation,CUUR0000SAR,2004-06,108.9
recreation,Recreation,CUUR0000SAR,2004-07,108.7
recreation,Recreation,CUUR0000SAR,2004-08,108.5
recreation,Recreation,CUUR0000SAR,2004-09,108.6
recreation,Recreation,CUUR0000SAR,2004-10,108.7
recreation,Recreation,CUUR0000SAR,2004-11,108.7
recreation,Recreation,CUUR0000SAR,2004-12,108.5
recreation,Recreation,CUUR0000SAR,2005-01,108.9
recreation,Recreation,CUUR0000SAR,2005-02,109
recreation,Recreation,CUUR0000SAR,2005-03,109
recreation,Recreation,CUUR0000SAR,2005-04,109.2
recreation,Recreation,CUUR0000SAR,2005-05,109.5
recreation,Recreation,CUUR0000SAR,2005-06,109.1
recreation,Recreation,CUUR0000SAR,2005-07,109.1
recreation,Recreation,CUUR0000SAR,2005-08,109.3
recreation,Recreation,CUUR0000SAR,2005-09,109.7
recreation,Recreation,CUUR0000SAR,2005-10,109.9
recreation,Recreation,CUUR0000SAR,2005-11,109.8
recreation,Recreation,CUUR0000SAR,2005-12,109.7
recreation,Recreation,CUUR0000SAR,2006-01,109.9
recreation,Recreation,CUUR0000SAR,2006-02,110.2
recreation,Recreation,CUUR0000SAR,2006-03,110.6
recreation,Recreation,CUUR0000SAR,2006-04,111.1
recreation,Recreation,CUUR0000SAR,2006-05,111.2
recreation,Recreation,CUUR0000SAR,2006-06,111.2
recreation,Recreation,CUUR0000SAR,2006-07,111.3
recreation,Recreation,CUUR0000SAR,2006-08,111.3
recreation,Recreation,CUUR0000SAR,2006-09,111.1
recreation,Recreation,CUUR0000SAR,2006-10,111.2
recreation,Recreation,CUUR0000SAR,2006-11,111.2
recreation,Recreation,CUUR0000SAR,2006-12,110.8
recreation,Recreation,CUUR0000SAR,2007-01,111.012
recreation,Recreation,CUUR0000SAR,2007-02,111.174
recreation,Recreation,CUUR0000SAR,2007-03,111.244
recreation,Recreation,CUUR0000SAR,2007-04,111.481
recreation,Recreation,CUUR0000SAR,2007-05,111.659
recreation,Recreation,CUUR0000SAR,2007-06,111.563
recreation,Recreation,CUUR0000SAR,2007-07,111.347
recreation,Recreation,CUUR0000SAR,2007-08,111.139
recreation,Recreation,CUUR0000SAR,2007-09,111.4
recreation,Recreation,CUUR0000SAR,2007-10,111.753
recreation,Recreation,CUUR0000SAR,2007-11,111.842
recreation,Recreation,CUUR0000SAR,2007-12,111.705
recreation,Recreation,CUUR0000SAR,2008-01,112.083
recreation,Recreation,CUUR0000SAR,2008-02,112.365
recreation,Recreation,CUUR0000SAR,2008-03,112.731
recreation,Recreation,CUUR0000SAR,2008-04,112.874
recreation,Recreation,CUUR0000SAR,2008-05,112.987
recreation,Recreation,CUUR0000SAR,2008-06,112.991
recreation,Recreation,CUUR0000SAR,2008-07,113.277
recreation,Recreation,CUUR0000SAR,2008-08,113.786
recreation,Recreation,CUUR0000SAR,2008-09,114.032
recreation,Recreation,CUUR0000SAR,2008-10,114.169
recreation,Recreation,CUUR0000SAR,2008-11,114.078
recreation,Recreation,CUUR0000SAR,2008-12,113.674
recreation,Recreation,CUUR0000SAR,2009-01,113.822
recreation,Recreation,CUUR0000SAR,2009-02,114.461
recreation,Recreation,CUUR0000SAR,2009-03,114.625
recreation,Recreation,CUUR0000SAR,2009-04,114.261
recreation,Recreation,CUUR0000SAR,2009-05,114.264
recreation,Recreation,CUUR0000SAR,2009-06,114.643
recreation,Recreation,CUUR0000SAR,2009-07,114.619
recreation,Recreation,CUUR0000SAR,2009-08,114.755
recreation,Recreation,CUUR0000SAR,2009-09,114.629
recreation,Recreation,CUUR0000SAR,2009-10,114.157
recreation,Recreation,CUUR0000SAR,2009-11,113.82
recreation,Recreation,CUUR0000SAR,2009-12,113.212
recreation,Recreation,CUUR0000SAR,2010-01,113.31
recreation,Recreation,CUUR0000SAR,2010-02,113.345
recreation,Recreation,CUUR0000SAR,2010-03,113.339
recreation,Recreation,CUUR0000SAR,2010-04,113.781
recreation,Recreation,CUUR0000SAR,2010-05,113.684
recreation,Recreation,CUUR0000SAR,2010-06,113.802
recreation,Recreation,CUUR0000SAR,2010-07,113.689
recreation,Recreation,CUUR0000SAR,2010-08,113.521
recreation,Recreation,CUUR0000SAR,2010-09,113.12
recreation,Recreation,CUUR0000SAR,2010-10,112.984
recreation,Recreation,CUUR0000SAR,2010-11,112.839
recreation,Recreation,CUUR0000SAR,2010-12,112.345
recreation,Recreation,CUUR0000SAR,2011-01,112.638
recreation,Recreation,CUUR0000SAR,2011-02,113.183
recreation,Recreation,CUUR0000SAR,2011-03,113.261
recreation,Recreation,CUUR0000SAR,2011-04,113.368
recreation,Recreation,CUUR0000SAR,2011-05,113.659
recreation,Recreation,CUUR0000SAR,2011-06,113.654
recreation,Recreation,CUUR0000SAR,2011-07,113.492
recreation,Recreation,CUUR0000SAR,2011-08,113.592
recreation,Recreation,CUUR0000SAR,2011-09,113.44
recreation,Recreation,CUUR0000SAR,2011-10,113.27
recreation,Recreation,CUUR0000SAR,2011-11,113.232
recreation,Recreation,CUUR0000SAR,2011-12,113.499
recreation,Recreation,CUUR0000SAR,2012-01,114.183
recreation,Recreation,CUUR0000SAR,2012-02,114.333
recreation,Recreation,CUUR0000SAR,2012-03,114.675
recreation,Recreation,CUUR0000SAR,2012-04,114.656
recreation,Recreation,CUUR0000SAR,2012-05,114.689
recreation,Recreation,CUUR0000SAR,2012-06,115.08
recreation,Recreation,CUUR0000SAR,2012-07,114.944
recreation,Recreation,CUUR0000SAR,2012-08,114.929
recreation,Recreation,CUUR0000SAR,2012-09,114.963
recreation,Recreation,CUUR0000SAR,2012-10,114.774
recreation,Recreation,CUUR0000SAR,2012-11,114.763
recreation,Recreation,CUUR0000SAR,2012-12,114.442
recreation,Recreation,CUUR0000SAR,2013-01,114.816
recreation,Recreation,CUUR0000SAR,2013-02,115.35
recreation,Recreation,CUUR0000SAR,2013-03,115.386
recreation,Recreation,CUUR0000SAR,2013-04,115.359
recreation,Recreation,CUUR0000SAR,2013-05,115.57
recreation,Recreation,CUUR0000SAR,2013-06,115.407
recreation,Recreation,CUUR0000SAR,2013-07,115.384
recreation,Recreation,CUUR0000SAR,2013-08,115.336
recreation,Recreation,CUUR0000SAR,2013-09,115.203
recreation,Recreation,CUUR0000SAR,2013-10,115.202
recreation,Recreation,CUUR0000SAR,2013-11,115.325
recreation,Recreation,CUUR0000SAR,2013-12,114.855
recreation,Recreation,CUUR0000SAR,2014-01,115.275
recreation,Recreation,CUUR0000SAR,2014-02,115.656
recreation,Recreation,CUUR0000SAR,2014-03,115.763
recreation,Recreation,CUUR0000SAR,2014-04,116.042
recreation,Recreation,CUUR0000SAR,2014-05,116.018
recreation,Recreation,CUUR0000SAR,2014-06,116.037
recreation,Recreation,CUUR0000SAR,2014-07,115.838
recreation,Recreation,CUUR0000SAR,2014-08,115.311
recreation,Recreation,CUUR0000SAR,2014-09,115.286
recreation,Recreation,CUUR0000SAR,2014-10,115.394
recreation,Recreation,CUUR0000SAR,2014-11,115.026
recreation,Recreation,CUUR0000SAR,2014-12,114.875
recreation,Recreation,CUUR0000SAR,2015-01,115.288
recreation,Recreation,CUUR0000SAR,2015-02,115.593
recreation,Recreation,CUUR0000SAR,2015-03,115.835
recreation,Recreation,CUUR0000SAR,2015-04,116.045
recreation,Recreation,CUUR0000SAR,2015-05,116.19
recreation,Recreation,CUUR0000SAR,2015-06,116.395
recreation,Recreation,CUUR0000SAR,2015-07,116.355
recreation,Recreation,CUUR0000SAR,2015-08,116.084
recreation,Recreation,CUUR0000SAR,2015-09,116.024
recreation,Recreation,CUUR0000SAR,2015-10,116.1
recreation,Recreation,CUUR0000SAR,2015-11,115.763
recreation,Recreation,CUUR0000SAR,2015-12,115.625
recreation,Recreation,CUUR0000SAR,2016-01,116.062
recreation,Recreation,CUUR0000SAR,2016-02,116.631
recreation,Recreation,CUUR0000SAR,2016-03,117.071
recreation,Recreation,CUUR0000SAR,2016-04,117.515
recreation,Recreation,CUUR0000SAR,2016-05,117.512
recreation,Recreation,CUUR0000SAR,2016-06,117.582
recreation,Recreation,CUUR0000SAR,2016-07,117.358
recreation,Recreation,CUUR0000SAR,2016-08,117.119
recreation,Recreation,CUUR0000SAR,2016-09,116.945
recreation,Recreation,CUUR0000SAR,2016-10,116.713
recreation,Recreation,CUUR0000SAR,2016-11,116.746
recreation,Recreation,CUUR0000SAR,2016-12,116.559
recreation,Recreation,CUUR0000SAR,2017-01,117.337
recreation,Recreation,CUUR0000SAR,2017-02,118.375
recreation,Recreation,CUUR0000SAR,2017-03,118.573
recreation,Recreation,CUUR0000SAR,2017-04,118.639
recreation,Recreation,CUUR0000SAR,2017-05,118.577
recreation,Recreation,CUUR0000SAR,2017-06,118.518
recreation,Recreation,CUUR0000SAR,2017-07,118.863
recreation,Recreation,CUUR0000SAR,2017-08,118.875
recreation,Recreation,CUUR0000SAR,2017-09,118.87
recreation,Recreation,CUUR0000SAR,2017-10,118.663
recreation,Recreation,CUUR0000SAR,2017-11,118.42
recreation,Recreation,CUUR0000SAR,2017-12,118.336
recreation,Recreation,CUUR0000SAR,2018-01,118.647
recreation,Recreation,CUUR0000SAR,2018-02,119.093
recreation,Recreation,CUUR0000SAR,2018-03,119.281
recreation,Recreation,CUUR0000SAR,2018-04,118.966
recreation,Recreation,CUUR0000SAR,2018-05,118.851
recreation,Recreation,CUUR0000SAR,2018-06,119.145
recreation,Recreation,CUUR0000SAR,2018-07,119.272
recreation,Recreation,CUUR0000SAR,2018-08,118.972
recreation,Recreation,CUUR0000SAR,2018-09,119.163
recreation,Recreation,CUUR0000SAR,2018-10,118.85
recreation,Recreation,CUUR0000SAR,2018-11,119.147
recreation,Recreation,CUUR0000SAR,2018-12,119.705
recreation,Recreation,CUUR0000SAR,2019-01,120.265
recreation,Recreation,CUUR0000SAR,2019-02,120.306
recreation,Recreation,CUUR0000SAR,2019-03,120.743
recreation,Recreation,CUUR0000SAR,2019-04,120.821
recreation,Recreation,CUUR0000SAR,2019-05,120.254
recreation,Recreation,CUUR0000SAR,2019-06,120.145
recreation,Recreation,CUUR0000SAR,2019-07,120.128
recreation,Recreation,CUUR0000SAR,2019-08,120.458
recreation,Recreation,CUUR0000SAR,2019-09,120.357
recreation,Recreation,CUUR0000SAR,2019-10,120.982
recreation,Recreation,CUUR0000SAR,2019-11,121.381
recreation,Recreation,CUUR0000SAR,2019-12,121.545
recreation,Recreation,CUUR0000SAR,2020-01,121.986
recreation,Recreation,CUUR0000SAR,2020-02,122.067
recreation,Recreation,CUUR0000SAR,2020-03,122.265
recreation,Recreation,CUUR0000SAR,2020-04,121.935
recreation,Recreation,CUUR0000SAR,2020-05,122.779
recreation,Recreation,CUUR0000SAR,2020-06,122.015
recreation,Recreation,CUUR0000SAR,2020-07,121.304
recreation,Recreation,CUUR0000SAR,2020-08,122.074
recreation,Recreation,CUUR0000SAR,2020-09,122.188
recreation,Recreation,CUUR0000SAR,2020-10,122.581
recreation,Recreation,CUUR0000SAR,2020-11,123.016
recreation,Recreation,CUUR0000SAR,2020-12,122.692
recreation,Recreation,CUUR0000SAR,2021-01,122.14
recreation,Recreation,CUUR0000SAR,2021-02,123.021
recreation,Recreation,CUUR0000SAR,2021-03,123.567
recreation,Recreation,CUUR0000SAR,2021-04,124.546
recreation,Recreation,CUUR0000SAR,2021-05,124.769
recreation,Recreation,CUUR0000SAR,2021-06,124.893
recreation,Recreation,CUUR0000SAR,2021-07,125.588
recreation,Recreation,CUUR0000SAR,2021-08,126.245
recreation,Recreation,CUUR0000SAR,2021-09,126.438
recreation,Recreation,CUUR0000SAR,2021-10,127.301
recreation,Recreation,CUUR0000SAR,2021-11,126.952
recreation,Recreation,CUUR0000SAR,2021-12,126.695
recreation,Recreation,CUUR0000SAR,2022-01,127.937
recreation,Recreation,CUUR0000SAR,2022-02,129.116
recreation,Recreation,CUUR0000SAR,2022-03,129.437
recreation,Recreation,CUUR0000SAR,2022-04,129.892
recreation,Recreation,CUUR0000SAR,2022-05,130.36
recreation,Recreation,CUUR0000SAR,2022-06,130.677
recreation,Recreation,CUUR0000SAR,2022-07,131.087
recreation,Recreation,CUUR0000SAR,2022-08,131.437
recreation,Recreation,CUUR0000SAR,2022-09,131.581
recreation,Recreation,CUUR0000SAR,2022-10,132.49
recreation,Recreation,CUUR0000SAR,2022-11,132.965
recreation,Recreation,CUUR0000SAR,2022-12,133.172
recreation,Recreation,CUUR0000SAR,2023-01,134.077
recreation,Recreation,CUUR0000SAR,2023-02,135.519
recreation,Recreation,CUUR0000SAR,2023-03,135.693
recreation,Recreation,CUUR0000SAR,2023-04,136.375
